# source_id	kind	status	crystal_refs	notes
src/dfa/accel.rs::method::Accels.from_bytes_unchecked	method	ported	src/regex/automata/accel.cr:Accels.from_bytes_unchecked;spec/accel_spec.cr	ported accelerator collection byte deserializer
src/dfa/automaton.rs::enum::StartError	enum	ported	src/regex/automata/automaton.cr:244	Ported as enum with UnsupportedAnchored and Invalid variants
src/dfa/automaton.rs::func::get_match	func	ported	src/regex/automata/search.cr::OverlappingState#get_match;spec/dfa_api_spec.cr	ported overlapping-state match accessor for forward overlap searches
src/dfa/automaton.rs::func::start	func	ported	src/regex/automata/search.cr::OverlappingState.start;spec/dfa_api_spec.cr	ported overlapping-state constructor
src/dfa/automaton.rs::method::OverlappingState.start	method	ported	src/regex/automata/search.cr::OverlappingState.start;spec/dfa_api_spec.cr	ported overlapping-state constructor
src/dfa/automaton.rs::struct::OverlappingState	struct	ported	src/regex/automata/search.cr::OverlappingState;src/regex/automata/automaton.cr;src/regex/automata/dfa.cr;spec/dfa_api_spec.cr	ported forward and reverse stateful overlap along with vendor-style multi-pattern MatchKind::All aggregation helpers
src/dfa/automaton.rs::test::object_safe	test	skipped	src/regex/automata/automaton.cr	Crystal does not have Rust trait-object safety constraints, so this Rust-only object-safety test has no direct counterpart
src/dfa/dense.rs::func::accelerate	func	ported	src/regex/automata/config.cr:Config.accelerate	auto-generated
src/dfa/dense.rs::func::alphabet_len	func	ported	src/regex/automata/dfa.cr:DFA.alphabet_len;spec/dfa_dense_spec.cr	ported dense alphabet-length metadata accessor over the transition table
src/dfa/dense.rs::func::always_match	func	ported	src/regex/automata/dfa.cr:DFA.always_match;spec/dfa_dense_spec.cr	ported dense always-match constructor and roundtrip parity spec
src/dfa/dense.rs::func::as_ref	func	ported	src/regex/automata/dfa.cr:DFA#as_ref;spec/dfa_dense_spec.cr	ported dense borrowed-view alias on the port's single concrete DFA type
src/dfa/dense.rs::func::build	func	ported	src/regex/automata/dfa.cr:Builder.build;spec/dfa_dense_spec.cr	ported dense builder compile-from-pattern workflow and exercised it through convenience constructor coverage
src/dfa/dense.rs::func::build_from_nfa	func	ported	src/regex/automata/dfa.cr:Builder.from_nfa;src/regex/automata/dfa.cr:Builder.build;spec/dfa_dense_spec.cr	ported dense builder compile-from-prebuilt-NFA workflow
src/dfa/dense.rs::func::builder	func	ported	src/regex/automata/dfa.cr:DFA.builder;spec/dfa_dense_spec.cr	ported dense builder convenience alias and exercised it in the anchored-start convenience spec
src/dfa/dense.rs::func::byte_classes	func	ported	src/regex/automata/config.cr:Config.byte_classes;spec/dfa_dense_spec.cr	ported dense config byte-class setter and exercised default/override parity through compatibility getters
src/dfa/dense.rs::func::config	func	ported	src/regex/automata/dfa.cr:DFA.config	ported dense config convenience alias
src/dfa/dense.rs::func::configure	func	ported	src/regex/automata/dfa.cr:Builder.configure;spec/dfa_dense_spec.cr	ported dense builder configuration cloning workflow and exercised anchored-builder isolation
src/dfa/dense.rs::func::determinize_size_limit	func	ported	src/regex/automata/config.cr:Config.determinize_size_limit;spec/dfa_dense_spec.cr	ported dense config determinize size-limit setter and exercised override parity through compatibility getters
src/dfa/dense.rs::func::dfa_size_limit	func	ported	src/regex/automata/config.cr:Config.dfa_size_limit;spec/dfa_dense_spec.cr	ported dense config DFA size-limit setter and exercised override parity through compatibility getters
src/dfa/dense.rs::func::from_bytes	func	ported	src/regex/automata/dfa.cr:DFA.from_bytes;spec/dfa_dense_spec.cr	ported dense deserialization with endianness detection for little, big, and native wire payloads
src/dfa/dense.rs::func::get_accelerate	func	ported	src/regex/automata/config.cr:Config.get_accelerate;spec/dfa_dense_spec.cr	ported dense config compatibility getter for acceleration defaults and overrides
src/dfa/dense.rs::func::get_byte_classes	func	ported	src/regex/automata/config.cr:Config.get_byte_classes;spec/dfa_dense_spec.cr	ported dense config compatibility getter for byte-class compression defaults and overrides
src/dfa/dense.rs::func::get_determinize_size_limit	func	ported	src/regex/automata/config.cr:Config.get_determinize_size_limit;spec/dfa_dense_spec.cr	ported dense config compatibility getter for determinize size-limit overrides
src/dfa/dense.rs::func::get_dfa_size_limit	func	ported	src/regex/automata/config.cr:Config.get_dfa_size_limit;spec/dfa_dense_spec.cr	ported dense config compatibility getter for DFA size-limit overrides
src/dfa/dense.rs::func::get_match_kind	func	ported	src/regex/automata/config.cr:Config.get_match_kind;spec/dfa_dense_spec.cr	ported dense config compatibility getter for match-kind defaults and overrides
src/dfa/dense.rs::func::get_minimize	func	ported	src/regex/automata/config.cr:Config.get_minimize;spec/dfa_dense_spec.cr	ported dense config compatibility getter for minimization defaults and overrides
src/dfa/dense.rs::func::get_prefilter	func	ported	src/regex/automata/dfa.cr:DFA.get_prefilter	auto-generated
src/dfa/dense.rs::func::get_quit	func	ported	src/regex/automata/config.cr:Config.get_quit;spec/dfa_dense_spec.cr	ported dense config compatibility getter for quit-byte membership
src/dfa/dense.rs::func::get_specialize_start_states	func	ported	src/regex/automata/config.cr:Config.get_specialize_start_states;spec/dfa_dense_spec.cr	ported dense config compatibility getter for start-state specialization defaults and overrides
src/dfa/dense.rs::func::get_starts	func	ported	src/regex/automata/config.cr:Config.get_starts;spec/dfa_dense_spec.cr	ported dense config compatibility getter for start-kind defaults and overrides
src/dfa/dense.rs::func::get_starts_for_each_pattern	func	ported	src/regex/automata/config.cr:Config.get_starts_for_each_pattern;spec/dfa_dense_spec.cr	ported dense config compatibility getter for per-pattern starts defaults and overrides
src/dfa/dense.rs::func::get_unicode_word_boundary	func	ported	src/regex/automata/config.cr:Config.get_unicode_word_boundary;spec/dfa_dense_spec.cr	ported dense config compatibility getter for Unicode word-boundary heuristics
src/dfa/dense.rs::func::is_size_limit_exceeded	func	ported	src/regex/automata/errors.cr:BuildError#is_size_limit_exceeded;spec/dfa_dense_spec.cr	ported dense size-limit failure predicate through BuildError
src/dfa/dense.rs::func::match_kind	func	ported	src/regex/automata/config.cr:Config.match_kind;spec/dfa_dense_spec.cr	ported dense config match-kind setter and exercised default/override parity through compatibility getters
src/dfa/dense.rs::func::memory_usage	func	ported	src/regex/automata/dfa.cr:DFA.memory_usage;spec/dfa_dense_spec.cr	ported dense memory-usage metadata accessor using the current serialized representation size
src/dfa/dense.rs::func::minimize	func	ported	src/regex/automata/config.cr:Config.minimize;spec/dfa_dense_spec.cr	ported dense config minimization setter and exercised default/override parity through compatibility getters
src/dfa/dense.rs::func::never_match	func	ported	src/regex/automata/dfa.cr:DFA.never_match;spec/dfa_dense_spec.cr	ported dense never-match constructor and roundtrip parity spec
src/dfa/dense.rs::func::new	func	ported	src/regex/automata/dfa.cr:DFA.new;src/regex/automata/dfa.cr:DFA.new_many;spec/dfa_dense_spec.cr	ported dense convenience constructors for single and multi-pattern builds
src/dfa/dense.rs::func::prefilter	func	ported	src/regex/automata/config.cr:Config#prefilter;src/regex/automata/config.cr:Config#get_prefilter;spec/dfa_dense_spec.cr	ported dense prefilter attachment surface using the port's placeholder prefilter type
src/dfa/dense.rs::func::quit	func	ported	src/regex/automata/config.cr:Config.quit	auto-generated
src/dfa/dense.rs::func::set_prefilter	func	ported	src/regex/automata/dfa.cr:DFA#set_prefilter;spec/dfa_dense_spec.cr	ported dense prefilter mutator and flag tracking
src/dfa/dense.rs::func::specialize_start_states	func	ported	src/regex/automata/config.cr:Config.specialize_start_states;spec/dfa_dense_spec.cr	ported dense config start-state specialization setter and exercised default/override parity through compatibility getters
src/dfa/dense.rs::func::start_kind	func	ported	src/regex/automata/config.cr:Config.start_kind;spec/dfa_dense_spec.cr	ported dense config start-kind setter and exercised default/override parity through compatibility getters
src/dfa/dense.rs::func::starts_for_each_pattern	func	ported	src/regex/automata/config.cr:Config.starts_for_each_pattern;spec/dfa_dense_spec.cr	ported dense config per-pattern start-state setter and exercised default/override parity through compatibility getters
src/dfa/dense.rs::func::stride	func	ported	src/regex/automata/dfa.cr:DFA.stride;spec/dfa_dense_spec.cr	ported dense stride metadata accessor derived from the transition table stride exponent
src/dfa/dense.rs::func::stride2	func	ported	src/regex/automata/dfa.cr:DFA.stride2;spec/dfa_dense_spec.cr	ported dense stride exponent metadata accessor over premultiplied state IDs
src/dfa/dense.rs::func::syntax	func	ported	src/regex/automata/dfa.cr:Builder#syntax;spec/dfa_dense_spec.cr	ported dense builder syntax-configuration hook using regex-syntax parser builder settings
src/dfa/dense.rs::func::thompson	func	ported	src/regex/automata/dfa.cr:Builder.thompson;spec/dfa_dense_spec.cr	ported dense builder Thompson-compiler configuration workflow and exercised reverse-search construction
src/dfa/dense.rs::func::to_bytes_big_endian	func	ported	src/regex/automata/dfa.cr:DFA.to_bytes_big_endian;spec/dfa_dense_spec.cr	ported dense big-endian serialization roundtrip coverage
src/dfa/dense.rs::func::to_bytes_little_endian	func	ported	src/regex/automata/dfa.cr:DFA.to_bytes_little_endian;spec/dfa_dense_spec.cr	ported dense little-endian serialization roundtrip coverage
src/dfa/dense.rs::func::to_bytes_native_endian	func	ported	src/regex/automata/dfa.cr:DFA.to_bytes_native_endian;spec/dfa_dense_spec.cr	ported dense native-endian serialization roundtrip coverage
src/dfa/dense.rs::func::to_owned	func	ported	src/regex/automata/dfa.cr:DFA#to_owned;spec/dfa_dense_spec.cr	ported dense owned-view alias on the port's single concrete DFA type
src/dfa/dense.rs::func::to_sparse	func	ported	src/regex/automata/sparse.cr:DFA::DFA#to_sparse;spec/dfa_sparse_spec.cr	ported dense-to-sparse conversion through the sparse wrapper surface
src/dfa/dense.rs::func::unicode_word_boundary	func	ported	src/regex/automata/config.cr:Config.unicode_word_boundary	auto-generated
src/dfa/dense.rs::func::write_to_big_endian	func	ported	src/regex/automata/dfa.cr:DFA.write_to_big_endian;spec/dfa_dense_spec.cr	ported dense big-endian buffer serialization helper with exact-byte parity coverage
src/dfa/dense.rs::func::write_to_len	func	ported	src/regex/automata/dfa.cr:DFA.write_to_len;spec/dfa_dense_spec.cr	ported dense serialized-length helper and verified it against native-endian output size
src/dfa/dense.rs::func::write_to_little_endian	func	ported	src/regex/automata/dfa.cr:DFA.write_to_little_endian;spec/dfa_dense_spec.cr	ported dense little-endian buffer serialization helper with exact-byte parity coverage
src/dfa/dense.rs::func::write_to_native_endian	func	ported	src/regex/automata/dfa.cr:DFA.write_to_native_endian;spec/dfa_dense_spec.cr	ported dense native-endian buffer serialization helper with exact-byte parity coverage and undersized-buffer error coverage
src/dfa/dense.rs::method::BuildError.is_size_limit_exceeded	method	ported	src/regex/automata/errors.cr:BuildError#is_size_limit_exceeded;spec/dfa_dense_spec.cr	ported dense build-error size-limit predicate
src/dfa/dense.rs::method::Builder.new	method	ported	src/regex/automata/dfa.cr:Builder.new;spec/dfa_dense_spec.cr	ported dense builder constructor
src/dfa/dense.rs::method::Config.new	method	ported	src/regex/automata/config.cr:Config.new;spec/dfa_dense_spec.cr	ported dense config constructor defaults
src/dfa/dense.rs::method::DFA.config	method	ported	src/regex/automata/dfa.cr:DFA.config;spec/dfa_dense_spec.cr	ported dense config convenience constructor
src/dfa/dense.rs::method::DFA.from_bytes	method	ported	src/regex/automata/dfa.cr:DFA.from_bytes;spec/dfa_dense_spec.cr	ported dense class deserializer with automatic endianness detection
src/dfa/dense.rs::method::DFA.set_prefilter	method	ported	src/regex/automata/dfa.cr:DFA#set_prefilter;spec/dfa_dense_spec.cr	ported dense prefilter mutator
src/dfa/dense.rs::method::OwnedDFA.always_match	method	ported	src/regex/automata/dfa.cr:DFA.always_match;spec/dfa_dense_spec.cr	this port exposes a single concrete DFA type instead of Rust's borrowed/owned split, so the owned-only constructor maps to DFA.always_match
src/dfa/dense.rs::method::OwnedDFA.new	method	ported	src/regex/automata/dfa.cr:DFA.new;spec/dfa_dense_spec.cr	this port exposes a single concrete DFA type instead of Rust's borrowed/owned split, so the owned-only constructor maps to DFA.new
src/dfa/dense.rs::struct::BuildError	struct	ported	src/regex/automata/errors.cr:BuildError	ported from Rust
src/dfa/dense.rs::struct::Builder	struct	ported	src/regex/automata/dfa.cr:Builder;spec/dfa_dense_spec.cr	dense builder construction/configuration/thompson workflows, syntax configuration, prefilter attachment, size-limit signaling, minimization, and sparse conversion are ported
src/dfa/dense.rs::struct::Config	struct	ported	src/regex/automata/config.cr:Config;spec/dfa_dense_spec.cr	core dense config setters/getters, prefilter attachment, and compile-pipeline controls are ported
src/dfa/dense.rs::struct::DFA	struct	ported	src/regex/automata/dfa.cr:DFA;spec/dfa_dense_spec.cr;spec/dfa_api_spec.cr;spec/dfa_sparse_spec.cr	core dense construction, metadata, serialization helpers, overlap APIs, prefilter aliases, minimization, wire validation, and sparse conversion are ported
src/dfa/dense.rs::test::errors_with_unicode_word_boundary	test	ported	src/regex/automata/hir_compiler.cr;src/regex/automata/nfa.cr;src/regex/automata/dfa.cr;spec/dfa_dense_spec.cr	preserved ASCII-vs-Unicode word-boundary distinction and reject Unicode boundaries unless heuristic DFA support is enabled
src/dfa/dense.rs::test::heuristic_unicode_reverse	test	ported	src/regex/automata/hir_compiler.cr;src/regex/automata/nfa.cr;src/regex/automata/dfa.cr;spec/dfa_dense_spec.cr	heuristic Unicode reverse searches now auto-quit on non-ASCII bytes while preserving reverse boundary semantics on ASCII spans
src/dfa/dense.rs::test::regression_validation_order	test	ported	covered by deserialize validation-order regression around malformed start-state IDs before universal-start computation	manual
src/dfa/dense.rs::test::roundtrip_always_match	test	ported	spec/dfa_dense_spec.cr	ported dense always-match serialization roundtrip parity spec
src/dfa/dense.rs::test::roundtrip_never_match	test	ported	spec/dfa_dense_spec.cr	ported dense never-match serialization roundtrip parity spec
src/dfa/determinize.rs::func::determinize_size_limit	func	ported	configured via dense config and enforced during DFA state construction in dfa.cr	manual
src/dfa/determinize.rs::func::dfa_size_limit	func	ported	configured via dense config and enforced on the built DFA in dfa.cr	manual
src/dfa/determinize.rs::func::match_kind	func	ported	dense builder threads match semantics through the compile pipeline in dfa.cr	manual
src/dfa/determinize.rs::func::new	func	ported	dense builder owns determinization setup directly instead of a separate determinize module	manual
src/dfa/determinize.rs::func::quit	func	ported	dense builder threads quit-byte handling through determinization in dfa.cr	manual
src/dfa/determinize.rs::func::run	func	ported	dense builder performs determinization directly in dfa.cr with parity coverage for limits and behavior	manual
src/dfa/determinize.rs::method::Config.new	method	ported	represented by dense config defaults plus compile-pipeline enforcement in dfa.cr	manual
src/dfa/minimize.rs::func::new	func	ported	minimization is exposed through Regex::Automata::DFA::Minimizer in minimize.cr	manual
src/dfa/minimize.rs::func::run	func	ported	minimization is exposed through Regex::Automata::DFA::Minimizer in minimize.cr	manual
src/dfa/minimize.rs::method::Minimizer.new	method	ported	minimization is exposed through Regex::Automata::DFA::Minimizer in minimize.cr	manual
src/dfa/onepass.rs::func::alphabet_len	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#alphabet_len;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::always_match	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.always_match;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::build	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder#build;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::build_from_nfa	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder#build_from_nfa;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::builder	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.builder;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::byte_classes	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#byte_classes;src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#byte_classes;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::config	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.config;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::configure	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder#configure;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::create_cache	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#create_cache;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::create_captures	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#create_captures;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::get_byte_classes	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#get_byte_classes;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::get_config	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#get_config;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::get_match_kind	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#get_match_kind;src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#get_match_kind;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::get_nfa	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#get_nfa;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::get_size_limit	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#get_size_limit;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::get_starts_for_each_pattern	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#get_starts_for_each_pattern;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::match_kind	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#match_kind;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::memory_usage	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#memory_usage;src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Cache#memory_usage;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::never_match	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.never_match;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::new	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.new;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::new_from_nfa	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.new_from_nfa;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::pattern_len	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#pattern_len;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::reset	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Cache#reset;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::reset_cache	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#reset_cache;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::size_limit	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#size_limit;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::starts_for_each_pattern	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config#starts_for_each_pattern;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::state_len	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#state_len;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::stride	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#stride;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::stride2	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#stride2;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::syntax	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder#syntax;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::thompson	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder#thompson;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::try_search	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#try_search;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::func::try_search_slots	func	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA#try_search_slots;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::method::Builder.new	method	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder.new;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::method::Cache.new	method	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Cache.new;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::method::Config.new	method	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config.new;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::method::DFA.new	method	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::DFA.new;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::struct::BuildError	struct	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::BuildError;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::struct::Builder	struct	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Builder;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::struct::Cache	struct	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Cache;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
src/dfa/onepass.rs::struct::Config	struct	ported	src/regex/automata/onepass.cr::Regex::Automata::DFA::OnePass::Config;spec/dfa_onepass_spec.cr	PikeVM-backed one-pass wrapper exposes informational alphabet/stride metadata and covered anchored search semantics
