# source_api_id	status	crystal_refs	notes
src/ast/mod.rs::enum::RepetitionRange	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	AST::RepetitionRange now exists directly with exactly/at-least/bounded constructors and validity coverage.
src/ast/mod.rs::enum::SpecialLiteralKind	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	AST::Literal::SpecialLiteralKind now exists directly with escaped-literal compatibility coverage.
src/ast/mod.rs::func::add_item	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags.add_item now matches the Rust-style duplicate-detection return surface.
src/ast/mod.rs::func::alternation	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.alternation now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::assertion	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.assertion now has direct vendored-style constructor coverage over Assertion nodes.
src/ast/mod.rs::func::auxiliary_span	done	src/regex/syntax/error.cr;spec/error_spec.cr	AST::Error now exposes the vendored auxiliary_span accessor directly with explicit duplicate-flag coverage.
src/ast/mod.rs::func::byte	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal.byte now has direct vendored-style coverage for singleton hex byte literals.
src/ast/mod.rs::func::capture_index	done	src/regex/syntax/ast.cr;spec/parser_spec.cr	Group.capture_index and Group.capture_name now expose the Rust capture metadata surface directly on the Crystal AST.
src/ast/mod.rs::func::class_bracketed	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.class_bracketed now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::class_perl	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.class_perl now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::class_unicode	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.class_unicode now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::concat	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.concat now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::digits	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	AST::Literal::HexLiteralKind now exposes the Rust digit-count helper directly.
src/ast/mod.rs::func::dot	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.dot now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::empty	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.empty now accepts the Rust-shaped span constructor form in addition to the default helper.
src/ast/mod.rs::func::flag_state	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags.flag_state now accepts the dedicated AST::Flag enum directly.
src/ast/mod.rs::func::flags	done	src/regex/syntax/ast.cr;spec/parser_spec.cr;spec/ast_api_spec.cr	SetFlags#flags and Group#flags now expose the Rust-shaped flags wrapper surface directly.
src/ast/mod.rs::func::from_name	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassAsciiKind.from_name now has direct vendored-style coverage.
src/ast/mod.rs::func::group	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.group now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::into_ast	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Alternation and Concat now have direct vendored-style into_ast coverage.
src/ast/mod.rs::func::into_item	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetUnion now exposes the vendored into_item compatibility helper with direct coverage.
src/ast/mod.rs::func::is_capturing	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Group now exposes the vendored is_capturing compatibility predicate with direct coverage.
src/ast/mod.rs::func::is_empty	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.empty? now exists directly on the Crystal AST wrapper.
src/ast/mod.rs::func::is_equal	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassUnicodeOpKind now exposes the vendored is_equal compatibility helper directly with named-value operator coverage.
src/ast/mod.rs::func::is_negated	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassUnicode now exposes the vendored is_negated compatibility helper directly with negated named-value coverage.
src/ast/mod.rs::func::is_negation	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	FlagsItem and FlagsItemKind now expose the vendored is_negation compatibility predicates with direct coverage.
src/ast/mod.rs::func::is_one_line	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span now exposes the vendored is_one_line compatibility predicate with direct coverage.
src/ast/mod.rs::func::is_valid	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetRange and RepetitionOp now expose the vendored is_valid compatibility predicates with direct coverage.
src/ast/mod.rs::func::kind	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast exposes the vendored kind helper directly on the public Crystal AST wrapper with constructor coverage across concrete node kinds.
src/ast/mod.rs::func::literal	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.literal now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::new	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Position.new and Span.new expose the vendored public constructor surface directly with explicit API coverage.
src/ast/mod.rs::func::pattern	done	src/regex/syntax/error.cr;spec/error_spec.cr	AST::Error now exposes the vendored pattern accessor directly with parser and explicit-constructor coverage.
src/ast/mod.rs::func::push	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetUnion.push now has direct vendored-style span-update and append coverage.
src/ast/mod.rs::func::repetition	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.repetition now exists as a direct top-level AST constructor helper.
src/ast/mod.rs::func::span	done	src/regex/syntax/ast.cr;src/regex/syntax/error.cr;spec/ast_api_spec.cr;spec/error_spec.cr	Ast, AST::Error, and the concrete node/value types expose the vendored span accessors directly with explicit coverage.
src/ast/mod.rs::func::splat	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span.splat exists on the public Crystal AST API with direct helper coverage.
src/ast/mod.rs::func::union	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSet.union now exposes the vendored static union constructor in addition to the existing instance helper, with direct coverage.
src/ast/mod.rs::func::with_end	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span.with_end now has direct vendored-style coverage.
src/ast/mod.rs::func::with_start	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span.with_start now has direct vendored-style coverage.
src/ast/mod.rs::method::Alternation.into_ast	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Alternation.into_ast now matches the Rust empty/singleton collapsing behavior.
src/ast/mod.rs::method::Ast.empty	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Ast.empty now exists with both zero-arg and span-taking helper coverage.
src/ast/mod.rs::method::ClassAsciiKind.from_name	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassAsciiKind.from_name now has direct vendored-style API coverage.
src/ast/mod.rs::method::ClassSet.union	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSet.union now has direct vendored-style static-constructor coverage.
src/ast/mod.rs::method::ClassSetItem.span	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetItem.span now has direct vendored-style coverage through the Crystal AST node model.
src/ast/mod.rs::method::ClassSetRange.is_valid	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetRange.is_valid now has direct vendored-style API coverage.
src/ast/mod.rs::method::ClassSetUnion.push	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetUnion.push now has direct vendored-style API coverage.
src/ast/mod.rs::method::ClassUnicode.is_negated	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassUnicode.is_negated now exists directly with vendored `!=` negation semantics.
src/ast/mod.rs::method::ClassUnicodeOpKind.is_equal	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassUnicodeOpKind.is_equal now exists directly with API coverage.
src/ast/mod.rs::method::Concat.into_ast	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Concat.into_ast now matches the Rust empty/singleton collapsing behavior.
src/ast/mod.rs::method::Error.kind	done	src/regex/syntax/error.cr;spec/error_spec.cr	Structured AST::Error exposes the vendored kind accessor directly with parser and explicit-constructor coverage.
src/ast/mod.rs::method::Flags.add_item	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags.add_item now returns the duplicate item index like Rust.
src/ast/mod.rs::method::FlagsItemKind.is_negation	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	FlagsItemKind now exposes the vendored is_negation helper directly with API coverage.
src/ast/mod.rs::method::Group.flags	done	src/regex/syntax/ast.cr;spec/parser_spec.cr	Group.flags now yields an empty Flags set for plain non-capturing groups, matching the Rust surface more closely.
src/ast/mod.rs::method::HexLiteralKind.digits	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	HexLiteralKind.digits now exists directly with API coverage.
src/ast/mod.rs::method::Literal.byte	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal.byte now has direct vendored-style API coverage.
src/ast/mod.rs::method::Position.new	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Position.new now has direct vendored-style API coverage.
src/ast/mod.rs::method::RepetitionRange.is_valid	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	RepetitionRange.valid? now exists directly with API coverage.
src/ast/mod.rs::method::Span.new	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span.new overloads now have direct vendored-style API coverage.
src/ast/mod.rs::struct::Alternation	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Alternation now has direct constructor and into_ast coverage on the Crystal AST API.
src/ast/mod.rs::struct::Assertion	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Assertion now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::CaptureName	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr;spec/parser_spec.cr	CaptureName now exists directly with parser-backed capture-name metadata coverage.
src/ast/mod.rs::struct::ClassAscii	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassAscii now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::ClassBracketed	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassBracketed now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::ClassPerl	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassPerl now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::ClassSetBinaryOp	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetBinaryOp now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::ClassSetRange	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetRange now has direct constructor and validity coverage on the Crystal AST API.
src/ast/mod.rs::struct::ClassSetUnion	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassSetUnion now has direct constructor, push, and into_item coverage on the Crystal AST API.
src/ast/mod.rs::struct::ClassUnicode	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	ClassUnicode now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::Comment	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Comment now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::Concat	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Concat now has direct constructor and into_ast coverage on the Crystal AST API.
src/ast/mod.rs::struct::Error	done	src/regex/syntax/error.cr;spec/error_spec.cr	Structured AST::Error exists as a dedicated Crystal parse error type with direct kind, pattern, span, and auxiliary_span coverage.
src/ast/mod.rs::struct::Flags	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Flags now exists with Rust-shaped duplicate detection and enum-based flag-state helpers.
src/ast/mod.rs::struct::FlagsItem	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	FlagsItem now has direct constructor and negation-helper coverage on the Crystal AST API.
src/ast/mod.rs::struct::Group	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Group now has direct constructor, capture-helper, and flags access coverage on the Crystal AST API.
src/ast/mod.rs::struct::Literal	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Literal now has direct constructor and byte-helper coverage on the Crystal AST API.
src/ast/mod.rs::struct::Position	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Position now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::Repetition	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Repetition now has direct constructor coverage on the Crystal AST API.
src/ast/mod.rs::struct::RepetitionOp	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	RepetitionOp now has direct constructor and validity coverage on the Crystal AST API.
src/ast/mod.rs::struct::SetFlags	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	SetFlags now exposes a direct Flags wrapper like the Rust AST surface.
src/ast/mod.rs::struct::Span	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	Span now has direct constructor and replacement-helper coverage on the Crystal AST API.
src/ast/mod.rs::struct::WithComments	done	src/regex/syntax/ast.cr;spec/ast_api_spec.cr	WithComments now has direct constructor coverage on the Crystal AST API.
src/ast/parse.rs::func::build	done	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored ast::parse::ParserBuilder.build surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::empty_min_range	done	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored empty_min_range builder/parser surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::ignore_whitespace	done	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored ignore_whitespace builder/parser surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::nest_limit	done	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored nest_limit builder/parser surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::new	done	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored Parser.new and ParserBuilder.new surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::octal	done	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored octal builder/parser surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::parse	done	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored parse surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::func::parse_with_comments	done	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored parse_with_comments surface directly through Regex::Syntax::AST::Parse.
src/ast/parse.rs::method::Parser.new	done	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored ast::parse::Parser constructor through the Regex::Syntax::AST::Parse compatibility namespace.
src/ast/parse.rs::method::ParserBuilder.new	done	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored ast::parse::ParserBuilder constructor through the Regex::Syntax::AST::Parse compatibility namespace.
src/ast/parse.rs::struct::Parser	done	src/regex-syntax.cr;src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored ast::parse::Parser type directly through the Regex::Syntax::AST::Parse compatibility namespace.
src/ast/parse.rs::struct::ParserBuilder	done	src/regex/syntax/parser.cr;spec/ast_parser_builder_spec.cr	Crystal now exposes the vendored ast::parse::ParserBuilder type directly through the Regex::Syntax::AST::Parse compatibility namespace.
src/ast/print.rs::func::new	done	src/regex/syntax/ast_print.cr;spec/ast_print_spec.cr	Dedicated Crystal AST printer constructor surface exists and is covered directly.
src/ast/print.rs::method::Printer.new	done	src/regex/syntax/ast_print.cr;spec/ast_print_spec.cr	Printer.new and print(Ast, IO) exist through the dedicated Crystal AST printer.
src/ast/print.rs::struct::Printer	done	src/regex/syntax/ast_print.cr;spec/ast_print_spec.cr	Dedicated Crystal AST printer type exists with direct round-trip coverage.
src/ast/visitor.rs::trait::Visitor	partial	src/regex/syntax/ast_visitor.cr;spec/ast_visitor_spec.cr	Dedicated Crystal AST visitor mixin and iterative AST.visit traversal now exist with hook-order coverage for expression and class-set walks plus explicit failure-propagation coverage via raising visitors.
src/either.rs::enum::Either	not_applicable	-	Rust's internal Either helper is not needed in the Crystal port because the corresponding surfaces are modeled with direct unions, overloads, and concrete node classes instead of a shared sum helper enum.
src/error.rs::enum::Error	done	src/regex/syntax/error.cr;spec/error_spec.cr	Crystal now exposes the dedicated structured error surface for parse and translate failures; the AST/HIR subclass split is an intentional API shaping difference rather than missing error behavior.
src/error.rs::struct::Formatter	done	src/regex/syntax/error.cr;spec/error_spec.cr	Dedicated shared formatter now renders parser and translator errors with exact single-line, multiline, auxiliary-span, InvalidUtf8, and InvalidLineTerminator coverage.
src/hir/interval.rs::func::case_fold_simple	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet now exposes vendored non-mutating and mutating simple case-folding helpers with direct byte and Unicode coverage.
src/hir/interval.rs::func::difference	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet now exposes vendored non-mutating and mutating difference helpers with direct coverage.
src/hir/interval.rs::func::intersect	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet now exposes vendored non-mutating and mutating intersection helpers with direct byte and Unicode coverage.
src/hir/interval.rs::func::intervals	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet exposes canonicalized intervals directly with public API coverage.
src/hir/interval.rs::func::iter	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#iter and IntervalSetIter exist with direct iteration coverage.
src/hir/interval.rs::func::negate	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet now exposes vendored non-mutating and mutating negate helpers with direct complement coverage.
src/hir/interval.rs::func::push	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet#push exists with direct canonicalization coverage.
src/hir/interval.rs::func::symmetric_difference	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet now exposes vendored non-mutating and mutating symmetric-difference helpers with direct coverage.
src/hir/interval.rs::func::union	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	IntervalSet now exposes vendored non-mutating and mutating union helpers with direct coverage.
src/hir/interval.rs::struct::IntervalSet	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	Dedicated Crystal generic IntervalSet wrapper exists with direct constructor and operation coverage.
src/hir/interval.rs::struct::IntervalSetIter	done	src/regex/syntax/hir_interval.cr;spec/hir_interval_spec.cr	Dedicated Crystal IntervalSetIter exists with direct iteration coverage.
src/hir/interval.rs::trait::Bound	partial	src/regex/syntax/hir_interval.cr	Crystal uses typed generic specializations over UInt8 and UInt32 instead of a public Bound trait
src/hir/interval.rs::trait::Interval	partial	src/regex/syntax/hir_interval.cr	Crystal uses typed generic specializations over canonical Range(UInt8, UInt8) and Range(UInt32, UInt32) instead of a public Interval trait
src/hir/literal.rs::enum::ExtractKind	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	ExtractKind now exposes vendored prefix/suffix predicate helpers, including Rust-style `is_prefix` and `is_suffix`, with direct API coverage.
src/hir/literal.rs::func::as_bytes	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal exposes `as_bytes` directly with public API coverage.
src/hir/literal.rs::func::cross_forward	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr;spec/hir_literal_spec.cr	Seq exposes `cross_forward` directly with public API coverage and vendored extractor behavior coverage.
src/hir/literal.rs::func::cross_reverse	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr;spec/hir_literal_spec.cr	Seq exposes `cross_reverse` directly with public API coverage and vendored extractor behavior coverage.
src/hir/literal.rs::func::dedup	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `dedup` directly with public API coverage.
src/hir/literal.rs::func::empty	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `empty` directly with public API coverage.
src/hir/literal.rs::func::extend	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal exposes `extend` directly with public API coverage.
src/hir/literal.rs::func::extract	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr;spec/hir_literal_spec.cr	Extractor exposes `extract` on `Hir` and `Node` inputs with direct API coverage and vendored extractor behavior coverage.
src/hir/literal.rs::func::infinite	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `infinite` directly with public API coverage.
src/hir/literal.rs::func::into_bytes	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal exposes `into_bytes` directly with public API coverage.
src/hir/literal.rs::func::is_empty	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose the vendored empty predicates with direct API coverage.
src/hir/literal.rs::func::is_exact	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose the vendored exactness predicates with direct API coverage.
src/hir/literal.rs::func::is_finite	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes the vendored finite predicate with direct API coverage.
src/hir/literal.rs::func::is_inexact	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes the vendored inexact predicate with direct API coverage.
src/hir/literal.rs::func::is_prefix	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	ExtractKind exposes the vendored `is_prefix` helper with direct API coverage.
src/hir/literal.rs::func::is_suffix	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	ExtractKind exposes the vendored `is_suffix` helper with direct API coverage.
src/hir/literal.rs::func::keep_first_bytes	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose `keep_first_bytes` directly with public API coverage.
src/hir/literal.rs::func::keep_last_bytes	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose `keep_last_bytes` directly with public API coverage.
src/hir/literal.rs::func::kind	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes the vendored builder-style `kind` setter with direct API coverage.
src/hir/literal.rs::func::len	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose `len` directly with public API coverage.
src/hir/literal.rs::func::limit_class	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes the vendored `limit_class` setter with direct API coverage.
src/hir/literal.rs::func::limit_literal_len	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes the vendored `limit_literal_len` setter with direct API coverage.
src/hir/literal.rs::func::limit_repeat	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes the vendored `limit_repeat` setter with direct API coverage.
src/hir/literal.rs::func::limit_total	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Extractor exposes the vendored `limit_total` setter with direct API coverage.
src/hir/literal.rs::func::literals	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `literals` directly with public API coverage.
src/hir/literal.rs::func::longest_common_prefix	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `longest_common_prefix` directly with public API coverage.
src/hir/literal.rs::func::longest_common_suffix	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `longest_common_suffix` directly with public API coverage.
src/hir/literal.rs::func::make_inexact	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Literal and Seq expose `make_inexact` directly with public API coverage.
src/hir/literal.rs::func::make_infinite	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `make_infinite` directly with public API coverage.
src/hir/literal.rs::func::max_cross_len	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `max_cross_len` directly with public API coverage.
src/hir/literal.rs::func::max_literal_len	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `max_literal_len` directly with public API coverage.
src/hir/literal.rs::func::max_union_len	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `max_union_len` directly with public API coverage.
src/hir/literal.rs::func::min_literal_len	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr	Seq exposes `min_literal_len` directly with public API coverage.
src/hir/literal.rs::func::minimize_by_preference	done	src/regex/syntax/literal.cr;spec/hir_literal_api_spec.cr;spec/hir_literal_spec.cr	Seq exposes `minimize_by_preference` directly with public API coverage and vendored optimizer behavior coverage.
